company,date,metric,value,form,fiscal_year,fiscal_period
butterfly network,2020-09-30,net_income,-391135,10-Q,2020,Q3
butterfly network,2020-09-30,net_income,-327036,10-Q,2020,Q3
butterfly network,2020-09-30,net_income,-92208000,10-Q,2021,Q3
butterfly network,2020-12-31,net_income,-162745000,10-K,2021,FY
butterfly network,2020-12-31,net_income,-162745000,10-K,2022,FY
butterfly network,2020-12-31,net_income,-3454848,10-K,2020,FY
butterfly network,2021-03-31,net_income,-690000,10-Q,2021,Q1
butterfly network,2021-03-31,net_income,-690000,10-Q,2022,Q1
butterfly network,2021-06-30,net_income,-3632000,10-Q,2021,Q2
butterfly network,2021-06-30,net_income,-3632000,10-Q,2022,Q2
butterfly network,2021-06-30,net_income,-2942000,10-Q,2021,Q2
butterfly network,2021-06-30,net_income,-2942000,10-Q,2022,Q2
butterfly network,2021-09-30,net_income,-17193000,10-Q,2021,Q3
butterfly network,2021-09-30,net_income,-17193000,10-Q,2022,Q3
butterfly network,2021-09-30,net_income,-13561000,10-Q,2021,Q3
butterfly network,2021-09-30,net_income,-13561000,10-Q,2022,Q3
butterfly network,2021-12-31,net_income,-32409000,10-K,2021,FY
butterfly network,2021-12-31,net_income,-32409000,10-K,2022,FY
butterfly network,2021-12-31,net_income,-32409000,10-K,2023,FY
butterfly network,2022-03-31,net_income,-44477000,10-Q,2022,Q1
butterfly network,2022-03-31,net_income,-44477000,10-Q,2023,Q1
butterfly network,2022-06-30,net_income,-80278000,10-Q,2022,Q2
butterfly network,2022-06-30,net_income,-80278000,10-Q,2023,Q2
butterfly network,2022-06-30,net_income,-35801000,10-Q,2022,Q2
butterfly network,2022-06-30,net_income,-35801000,10-Q,2023,Q2
butterfly network,2022-09-30,net_income,-135020000,10-Q,2022,Q3
butterfly network,2022-09-30,net_income,-135020000,10-Q,2023,Q3
butterfly network,2022-09-30,net_income,-54742000,10-Q,2022,Q3
butterfly network,2022-09-30,net_income,-54742000,10-Q,2023,Q3
butterfly network,2022-12-31,net_income,-168723000,10-K,2022,FY
butterfly network,2022-12-31,net_income,-168723000,10-K,2023,FY
butterfly network,2022-12-31,net_income,-168723000,10-K,2024,FY
butterfly network,2023-03-31,net_income,-33540000,10-Q,2023,Q1
butterfly network,2023-03-31,net_income,-33540000,10-Q,2024,Q1
butterfly network,2023-06-30,net_income,-62211000,10-Q,2023,Q2
butterfly network,2023-06-30,net_income,-62211000,10-Q,2024,Q2
butterfly network,2023-06-30,net_income,-28671000,10-Q,2023,Q2
butterfly network,2023-06-30,net_income,-28671000,10-Q,2024,Q2
butterfly network,2023-09-30,net_income,-89579000,10-Q,2023,Q3
butterfly network,2023-09-30,net_income,-89579000,10-Q,2024,Q3
butterfly network,2023-09-30,net_income,-27368000,10-Q,2023,Q3
butterfly network,2023-09-30,net_income,-27368000,10-Q,2024,Q3
butterfly network,2023-12-31,net_income,-133700000,10-K,2023,FY
butterfly network,2023-12-31,net_income,-133700000,10-K,2024,FY
butterfly network,2024-03-31,net_income,-21761000,10-Q,2024,Q1
butterfly network,2024-03-31,net_income,-21761000,10-Q,2025,Q1
butterfly network,2024-06-30,net_income,-37467000,10-Q,2024,Q2
butterfly network,2024-06-30,net_income,-37467000,10-Q,2025,Q2
butterfly network,2024-06-30,net_income,-15706000,10-Q,2024,Q2
butterfly network,2024-06-30,net_income,-15706000,10-Q,2025,Q2
butterfly network,2024-09-30,net_income,-54391000,10-Q,2024,Q3
butterfly network,2024-09-30,net_income,-54391000,10-Q,2025,Q3
butterfly network,2024-09-30,net_income,-16924000,10-Q,2024,Q3
butterfly network,2024-09-30,net_income,-16924000,10-Q,2025,Q3
butterfly network,2024-12-31,net_income,-72492000,10-K,2024,FY
butterfly network,2025-03-31,net_income,-13967000,10-Q,2025,Q1
butterfly network,2025-06-30,net_income,-27801000,10-Q,2025,Q2
butterfly network,2025-06-30,net_income,-13834000,10-Q,2025,Q2
butterfly network,2025-09-30,net_income,-61772000,10-Q,2025,Q3
butterfly network,2025-09-30,net_income,-33971000,10-Q,2025,Q3
butterfly network,2019-12-31,operating_expenses,81401000,10-K,2021,FY
butterfly network,2020-03-31,operating_expenses,23673000,10-Q,2021,Q1
butterfly network,2020-06-30,operating_expenses,46909000,10-Q,2021,Q2
butterfly network,2020-06-30,operating_expenses,121229,10-Q,2020,Q2
butterfly network,2020-06-30,operating_expenses,120229,10-Q,2020,Q2
butterfly network,2020-06-30,operating_expenses,23236000,10-Q,2021,Q2
butterfly network,2020-09-30,operating_expenses,69486000,10-Q,2021,Q3
butterfly network,2020-09-30,operating_expenses,584134,10-Q,2020,Q3
butterfly network,2020-09-30,operating_expenses,462905,10-Q,2020,Q3
butterfly network,2020-09-30,operating_expenses,22577000,10-Q,2021,Q3
butterfly network,2020-12-31,operating_expenses,100396000,10-K,2021,FY
butterfly network,2020-12-31,operating_expenses,100396000,10-K,2022,FY
butterfly network,2020-12-31,operating_expenses,3774125,10-K,2020,FY
butterfly network,2021-03-31,operating_expenses,60164000,10-Q,2021,Q1
butterfly network,2021-03-31,operating_expenses,60164000,10-Q,2022,Q1
butterfly network,2021-06-30,operating_expenses,105071000,10-Q,2021,Q2
butterfly network,2021-06-30,operating_expenses,105071000,10-Q,2022,Q2
butterfly network,2021-06-30,operating_expenses,44907000,10-Q,2021,Q2
butterfly network,2021-06-30,operating_expenses,44907000,10-Q,2022,Q2
butterfly network,2021-09-30,operating_expenses,156937000,10-Q,2021,Q3
butterfly network,2021-09-30,operating_expenses,156937000,10-Q,2022,Q3
butterfly network,2021-09-30,operating_expenses,51865000,10-Q,2021,Q3
butterfly network,2021-09-30,operating_expenses,51865000,10-Q,2022,Q3
butterfly network,2021-12-31,operating_expenses,209782000,10-K,2021,FY
butterfly network,2021-12-31,operating_expenses,209782000,10-K,2022,FY
butterfly network,2021-12-31,operating_expenses,209782000,10-K,2023,FY
butterfly network,2022-03-31,operating_expenses,57875000,10-Q,2022,Q1
butterfly network,2022-03-31,operating_expenses,57875000,10-Q,2023,Q1
butterfly network,2022-06-30,operating_expenses,116902000,10-Q,2022,Q2
butterfly network,2022-06-30,operating_expenses,116902000,10-Q,2023,Q2
butterfly network,2022-06-30,operating_expenses,59027000,10-Q,2022,Q2
butterfly network,2022-06-30,operating_expenses,59027000,10-Q,2023,Q2
butterfly network,2022-09-30,operating_expenses,173922000,10-Q,2022,Q3
butterfly network,2022-09-30,operating_expenses,173922000,10-Q,2023,Q3
butterfly network,2022-09-30,operating_expenses,57021000,10-Q,2022,Q3
butterfly network,2022-09-30,operating_expenses,57021000,10-Q,2023,Q3
butterfly network,2022-12-31,operating_expenses,232480000,10-K,2022,FY
butterfly network,2022-12-31,operating_expenses,232480000,10-K,2023,FY
butterfly network,2022-12-31,operating_expenses,232480000,10-K,2024,FY
butterfly network,2023-03-31,operating_expenses,44136000,10-Q,2023,Q1
butterfly network,2023-03-31,operating_expenses,44136000,10-Q,2024,Q1
butterfly network,2023-06-30,operating_expenses,86321000,10-Q,2023,Q2
butterfly network,2023-06-30,operating_expenses,86321000,10-Q,2024,Q2
butterfly network,2023-06-30,operating_expenses,42186000,10-Q,2023,Q2
butterfly network,2023-06-30,operating_expenses,42186000,10-Q,2024,Q2
butterfly network,2023-09-30,operating_expenses,128272000,10-Q,2023,Q3
butterfly network,2023-09-30,operating_expenses,128272000,10-Q,2024,Q3
butterfly network,2023-09-30,operating_expenses,41945000,10-Q,2023,Q3
butterfly network,2023-09-30,operating_expenses,41945000,10-Q,2024,Q3
butterfly network,2023-12-31,operating_expenses,162466000,10-K,2023,FY
butterfly network,2023-12-31,operating_expenses,162466000,10-K,2024,FY
butterfly network,2024-03-31,operating_expenses,32897000,10-Q,2024,Q1
butterfly network,2024-03-31,operating_expenses,32897000,10-Q,2025,Q1
butterfly network,2024-06-30,operating_expenses,62715000,10-Q,2024,Q2
butterfly network,2024-06-30,operating_expenses,62715000,10-Q,2025,Q2
butterfly network,2024-06-30,operating_expenses,29818000,10-Q,2024,Q2
butterfly network,2024-06-30,operating_expenses,29818000,10-Q,2025,Q2
butterfly network,2024-09-30,operating_expenses,92195000,10-Q,2024,Q3
butterfly network,2024-09-30,operating_expenses,92195000,10-Q,2025,Q3
butterfly network,2024-09-30,operating_expenses,29479000,10-Q,2024,Q3
butterfly network,2024-09-30,operating_expenses,29479000,10-Q,2025,Q3
butterfly network,2024-12-31,operating_expenses,123242000,10-K,2024,FY
butterfly network,2025-03-31,operating_expenses,31848000,10-Q,2025,Q1
butterfly network,2025-06-30,operating_expenses,62838000,10-Q,2025,Q2
butterfly network,2025-06-30,operating_expenses,30991000,10-Q,2025,Q2
butterfly network,2025-09-30,operating_expenses,94216000,10-Q,2025,Q3
butterfly network,2025-09-30,operating_expenses,31377000,10-Q,2025,Q3
butterfly network,2019-12-31,operating_income,-102296000,10-K,2021,FY
butterfly network,2020-03-31,operating_income,-24509000,10-Q,2021,Q1
butterfly network,2020-06-30,operating_income,-47580000,10-Q,2021,Q2
butterfly network,2020-06-30,operating_income,-121229,10-Q,2020,Q2
butterfly network,2020-06-30,operating_income,-120229,10-Q,2020,Q2
butterfly network,2020-06-30,operating_income,-23071000,10-Q,2021,Q2
butterfly network,2020-09-30,operating_income,-139408000,10-Q,2021,Q3
butterfly network,2020-09-30,operating_income,-584134,10-Q,2020,Q3
butterfly network,2020-09-30,operating_income,-462905,10-Q,2020,Q3
butterfly network,2020-09-30,operating_income,-91828000,10-Q,2021,Q3
butterfly network,2020-12-31,operating_income,-161619000,10-K,2021,FY
butterfly network,2020-12-31,operating_income,-161619000,10-K,2022,FY
